freq,statinfo,unit,isced11,life_sat,sex,age,geo,time,value
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Sweden,2025,7.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Iceland,2013,8.2
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Iceland,2018,8.2
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Iceland,2021,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Iceland,2022,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Iceland,2023,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Iceland,2024,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Iceland,2025,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Norway,2013,7.9
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Norway,2018,8.1
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Norway,2021,7.4
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Norway,2022,7.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Norway,2023,7.8
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Norway,2024,7.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Norway,2025,7.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Switzerland,2013,8.1
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Switzerland,2018,8.1
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Switzerland,2021,7.9
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Switzerland,2022,8.1
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Switzerland,2023,7.9
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Switzerland,2024,7.8
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Switzerland,2025,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,United Kingdom,2013,7.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,United Kingdom,2018,7.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,United Kingdom,2021,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,United Kingdom,2022,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,United Kingdom,2023,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,United Kingdom,2024,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,United Kingdom,2025,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Montenegro,2013,6.8
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Montenegro,2018,7.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Montenegro,2021,7.2
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Montenegro,2022,6.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Montenegro,2023,7.2
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Montenegro,2024,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Montenegro,2025,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,North Macedonia,2013,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,North Macedonia,2018,6.9
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,North Macedonia,2021,6.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,North Macedonia,2022,6.2
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,North Macedonia,2023,6.9
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,North Macedonia,2024,7.1
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,North Macedonia,2025,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Albania,2013,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Albania,2018,6.2
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Albania,2021,6.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Albania,2022,6.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Albania,2023,6.9
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Albania,2024,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Albania,2025,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Serbia,2013,6.1
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Serbia,2018,6.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Serbia,2021,6.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Serbia,2022,6.9
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Serbia,2023,7.0
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Serbia,2024,7.1
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Serbia,2025,7.2
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Türkiye,2013,6.3
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Türkiye,2018,6.1
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Türkiye,2021,6.2
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Türkiye,2022,6.0
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Türkiye,2023,5.9
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Türkiye,2024,6.2
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Türkiye,2025,6.0
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Kosovo*,2013,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Kosovo*,2018,6.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Kosovo*,2021,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Kosovo*,2022,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Kosovo*,2023,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Kosovo*,2024,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 25 to 64 years,Kosovo*,2025,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,European Union - 27 countries (from 2020),2013,7.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,European Union - 27 countries (from 2020),2018,7.8
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,European Union - 27 countries (from 2020),2021,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,European Union - 27 countries (from 2020),2022,7.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,European Union - 27 countries (from 2020),2023,7.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,European Union - 27 countries (from 2020),2024,7.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,European Union - 27 countries (from 2020),2025,7.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Euro area – 21 countries (from 2026),2013,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Euro area – 21 countries (from 2026),2018,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Euro area – 21 countries (from 2026),2021,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Euro area – 21 countries (from 2026),2022,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Euro area – 21 countries (from 2026),2023,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Euro area – 21 countries (from 2026),2024,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Euro area – 21 countries (from 2026),2025,7.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Euro area – 20 countries (2023-2025),2013,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Euro area – 20 countries (2023-2025),2018,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Euro area – 20 countries (2023-2025),2021,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Euro area – 20 countries (2023-2025),2022,7.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Euro area – 20 countries (2023-2025),2023,7.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Euro area – 20 countries (2023-2025),2024,7.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Euro area – 20 countries (2023-2025),2025,7.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Belgium,2013,7.8
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Belgium,2018,7.9
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Belgium,2021,7.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Belgium,2022,7.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Belgium,2023,7.8
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Belgium,2024,7.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Belgium,2025,7.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Bulgaria,2013,6.0
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Bulgaria,2018,6.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Bulgaria,2021,6.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Bulgaria,2022,6.3
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Bulgaria,2023,6.8
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Bulgaria,2024,7.0
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Bulgaria,2025,7.1
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Czechia,2013,7.8
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Czechia,2018,8.2
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Czechia,2021,7.8
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Czechia,2022,7.9
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Czechia,2023,8.0
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Czechia,2024,7.9
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Czechia,2025,8.0
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Denmark,2013,8.1
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Denmark,2018,7.8
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Denmark,2021,7.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Denmark,2022,7.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Denmark,2023,7.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Denmark,2024,7.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Denmark,2025,7.6
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Germany,2013,7.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Germany,2018,7.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Germany,2021,
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Germany,2022,7.0
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Germany,2023,7.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Germany,2024,7.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Germany,2025,7.5
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Estonia,2013,7.1
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Estonia,2018,7.7
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Estonia,2021,7.8
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Estonia,2022,7.8
Annual,Average,Rating (0-10),Tertiary education (levels 5-8),Life as a whole,Females,From 35 to 49 years,Estonia,2023,7.6
